customer_id,name,email,city,registration_date,days_since_registration,customer_segment,total_orders,total_spent,avg_order_value,max_order_value,first_order_date,last_order_date,suspicious_orders,clv_score,value_segment
926,Customer 926,customer926@email.com,Jakarta,2025-07-14,-2,,4.0,1013.37,253.34,473.42,2024-03-27 07:00:00,2024-07-14 16:00:00,1.0,645.36,VIP
927,Customer 927,customer927@email.com,Medan,2025-07-15,-3,,5.0,1161.41,232.28,473.06,2024-04-04 12:00:00,2024-07-27 01:00:00,1.0,735.07,VIP
928,Customer 928,customer928@email.com,Medan,2025-07-16,-4,,4.0,1028.86,257.21,461.06,2024-01-21 09:00:00,2024-06-20 11:00:00,1.0,655.04,VIP
929,Customer 929,customer929@email.com,Surabaya,2025-07-17,-5,,12.0,2490.97,207.58,457.0,2024-01-15 07:00:00,2024-07-12 18:00:00,1.0,1551.34,VIP
930,Customer 930,customer930@email.com,Bandung,2025-07-18,-6,,6.0,1364.19,227.36,453.08,2024-01-07 14:00:00,2024-07-14 03:00:00,1.0,859.25,VIP
931,Customer 931,customer931@email.com,Yogyakarta,2025-07-19,-7,,3.0,826.23,275.41,469.97,2024-05-16 07:00:00,2024-06-24 17:00:00,1.0,532.28,High Value
932,Customer 932,customer932@email.com,Surabaya,2025-07-20,-8,,5.0,1292.75,258.55,385.12,2024-01-04 14:00:00,2024-06-03 08:00:00,0.0,816.5,VIP
933,Customer 933,customer933@email.com,Jakarta,2025-07-21,-9,,4.0,1366.11,341.53,486.31,2024-04-23 21:00:00,2024-07-13 00:00:00,2.0,865.82,VIP
934,Customer 934,customer934@email.com,Jakarta,2025-07-22,-10,,7.0,2390.04,341.43,479.0,2024-02-07 21:00:00,2024-07-03 18:00:00,2.0,1489.17,VIP
935,Customer 935,customer935@email.com,Medan,2025-07-23,-11,,6.0,1288.29,214.72,355.52,2024-02-04 05:00:00,2024-07-09 03:00:00,0.0,812.45,VIP
936,Customer 936,customer936@email.com,Yogyakarta,2025-07-24,-12,,12.0,2968.03,247.34,483.75,2024-01-15 08:00:00,2024-07-26 10:00:00,3.0,1841.55,VIP
937,Customer 937,customer937@email.com,Yogyakarta,2025-07-25,-13,,8.0,2078.49,259.81,493.79,2024-03-07 18:00:00,2024-07-20 03:00:00,2.0,1297.07,VIP
938,Customer 938,customer938@email.com,Yogyakarta,2025-07-26,-14,,3.0,1270.79,423.6,488.04,2024-04-20 06:00:00,2024-07-15 15:00:00,2.0,813.83,VIP
939,Customer 939,customer939@email.com,Yogyakarta,2025-07-27,-15,,4.0,815.14,203.78,318.54,2024-03-08 10:00:00,2024-05-14 23:00:00,0.0,521.46,High Value
940,Customer 940,customer940@email.com,Surabaya,2025-07-28,-16,,6.0,1645.91,274.32,409.72,2024-03-15 09:00:00,2024-06-22 20:00:00,1.0,1032.98,VIP
941,Customer 941,customer941@email.com,Medan,2025-07-29,-17,,3.0,855.23,285.08,473.98,2024-06-05 06:00:00,2024-07-22 04:00:00,1.0,550.65,High Value
942,Customer 942,customer942@email.com,Medan,2025-07-30,-18,,4.0,1325.32,331.33,467.37,2024-05-01 10:00:00,2024-07-25 10:00:00,1.0,840.32,VIP
943,Customer 943,customer943@email.com,Medan,2025-07-31,-19,,8.0,2309.54,288.69,497.34,2024-01-04 10:00:00,2024-07-22 18:00:00,3.0,1438.59,VIP
944,Customer 944,customer944@email.com,Jakarta,2025-08-01,-20,,6.0,1268.52,211.42,428.71,2024-03-13 20:00:00,2024-06-28 01:00:00,1.0,800.25,VIP
945,Customer 945,customer945@email.com,Surabaya,2025-08-02,-21,,4.0,1192.84,298.21,472.06,2024-02-19 08:00:00,2024-07-05 15:00:00,1.0,757.52,VIP
946,Customer 946,customer946@email.com,Yogyakarta,2025-08-03,-22,,6.0,1227.28,204.55,332.86,2024-01-15 18:00:00,2024-05-27 19:00:00,0.0,774.82,VIP
947,Customer 947,customer947@email.com,Jakarta,2025-08-04,-23,,9.0,2319.93,257.77,498.9,2024-02-25 14:00:00,2024-07-21 16:00:00,3.0,1444.74,VIP
948,Customer 948,customer948@email.com,Surabaya,2025-08-05,-24,,4.0,1048.0,262.0,483.26,2024-02-03 16:00:00,2024-05-15 22:00:00,1.0,667.0,VIP
949,Customer 949,customer949@email.com,Yogyakarta,2025-08-06,-25,,4.0,1136.1,284.02,335.23,2024-03-28 03:00:00,2024-07-21 11:00:00,0.0,722.06,VIP
950,Customer 950,customer950@email.com,Surabaya,2025-08-07,-26,,2.0,718.52,359.26,443.77,2024-03-07 03:00:00,2024-04-18 15:00:00,1.0,473.04,High Value
951,Customer 951,customer951@email.com,Surabaya,2025-08-08,-27,,4.0,765.33,191.33,467.68,2024-01-26 04:00:00,2024-07-03 13:00:00,1.0,490.33,High Value
952,Customer 952,customer952@email.com,Jakarta,2025-08-09,-28,,6.0,1215.68,202.61,326.69,2024-01-12 16:00:00,2024-05-05 04:00:00,0.0,767.67,VIP
953,Customer 953,customer953@email.com,Bandung,2025-08-10,-29,,6.0,1720.18,286.7,427.75,2024-01-10 05:00:00,2024-06-24 05:00:00,1.0,1078.78,VIP
954,Customer 954,customer954@email.com,Yogyakarta,2025-08-11,-30,,3.0,1043.78,347.93,405.27,2024-02-04 20:00:00,2024-06-14 23:00:00,1.0,670.06,VIP
955,Customer 955,customer955@email.com,Yogyakarta,2025-08-12,-31,,8.0,2655.83,331.98,471.32,2024-01-14 19:00:00,2024-06-29 18:00:00,3.0,1650.7,VIP
956,Customer 956,customer956@email.com,Surabaya,2025-08-13,-32,,10.0,3050.23,305.02,492.2,2024-01-02 05:00:00,2024-06-16 08:00:00,4.0,1890.64,VIP
957,Customer 957,customer957@email.com,Medan,2025-08-14,-33,,7.0,1412.3,201.76,450.0,2024-01-18 04:00:00,2024-07-07 06:00:00,1.0,888.56,VIP
958,Customer 958,customer958@email.com,Surabaya,2025-08-15,-34,,12.0,2591.35,215.95,490.78,2024-01-03 00:00:00,2024-07-20 23:00:00,1.0,1612.4,VIP
959,Customer 959,customer959@email.com,Bandung,2025-08-16,-35,,6.0,1026.01,171.0,365.41,2024-01-24 01:00:00,2024-07-18 00:00:00,0.0,650.71,VIP
960,Customer 960,customer960@email.com,Yogyakarta,2025-08-17,-36,,3.0,945.17,315.06,428.66,2024-01-19 21:00:00,2024-06-16 16:00:00,1.0,607.61,High Value
961,Customer 961,customer961@email.com,Medan,2025-08-18,-37,,2.0,359.79,179.9,239.35,2024-01-08 04:00:00,2024-02-14 17:00:00,0.0,239.86,Medium Value
962,Customer 962,customer962@email.com,Bandung,2025-08-19,-38,,9.0,1814.2,201.58,474.41,2024-01-22 05:00:00,2024-07-08 07:00:00,1.0,1135.68,VIP
963,Customer 963,customer963@email.com,Bandung,2025-08-20,-39,,5.0,1641.53,328.31,494.67,2024-01-14 23:00:00,2024-07-01 07:00:00,1.0,1032.75,VIP
964,Customer 964,customer964@email.com,Jakarta,2025-08-21,-40,,4.0,1199.64,299.91,483.64,2024-03-28 10:00:00,2024-05-17 17:00:00,2.0,761.78,VIP
965,Customer 965,customer965@email.com,Jakarta,2025-08-22,-41,,1.0,43.41,43.41,43.41,2024-04-02 03:00:00,2024-04-02 03:00:00,0.0,33.39,Low Value
966,Customer 966,customer966@email.com,Medan,2025-08-23,-42,,6.0,1910.39,318.4,487.7,2024-02-23 19:00:00,2024-06-20 18:00:00,3.0,1196.07,VIP
967,Customer 967,customer967@email.com,Medan,2025-08-24,-43,,2.0,163.14,81.57,101.45,2024-03-08 18:00:00,2024-03-09 09:00:00,0.0,112.04,Medium Value
968,Customer 968,customer968@email.com,Bandung,2025-08-25,-44,,6.0,1534.78,255.8,405.84,2024-01-17 07:00:00,2024-06-25 11:00:00,1.0,964.45,VIP
969,Customer 969,customer969@email.com,Surabaya,2025-08-26,-45,,5.0,1348.18,269.64,499.41,2024-03-07 10:00:00,2024-05-29 10:00:00,1.0,850.87,VIP
970,Customer 970,customer970@email.com,Bandung,2025-08-27,-46,,4.0,1172.99,293.25,403.87,2024-01-31 10:00:00,2024-05-07 06:00:00,1.0,745.12,VIP
971,Customer 971,customer971@email.com,Surabaya,2025-08-28,-47,,8.0,2801.72,350.22,484.25,2024-02-09 10:00:00,2024-06-07 17:00:00,4.0,1740.05,VIP
972,Customer 972,customer972@email.com,Surabaya,2025-08-29,-48,,3.0,217.08,72.36,141.6,2024-01-23 16:00:00,2024-04-23 12:00:00,0.0,146.48,Medium Value
973,Customer 973,customer973@email.com,Medan,2025-08-30,-49,,9.0,2033.21,225.91,420.31,2024-01-11 04:00:00,2024-07-25 23:00:00,1.0,1269.52,VIP
974,Customer 974,customer974@email.com,Bandung,2025-08-31,-50,,7.0,1613.6,230.51,407.7,2024-01-27 23:00:00,2024-07-25 11:00:00,1.0,1012.21,VIP
975,Customer 975,customer975@email.com,Bandung,2025-09-01,-51,,5.0,1275.85,255.17,430.19,2024-01-11 19:00:00,2024-07-10 19:00:00,1.0,806.03,VIP
976,Customer 976,customer976@email.com,Bandung,2025-09-02,-52,,5.0,843.93,168.79,376.99,2024-01-02 21:00:00,2024-07-23 12:00:00,0.0,538.24,High Value
977,Customer 977,customer977@email.com,Bandung,2025-09-03,-53,,5.0,1255.3,251.06,334.22,2024-02-12 22:00:00,2024-07-20 00:00:00,0.0,793.29,VIP
978,Customer 978,customer978@email.com,Medan,2025-09-04,-54,,7.0,1733.95,247.71,438.03,2024-02-01 14:00:00,2024-06-12 20:00:00,1.0,1086.14,VIP
979,Customer 979,customer979@email.com,Medan,2025-09-05,-55,,1.0,408.72,408.72,408.72,2024-03-11 19:00:00,2024-03-11 19:00:00,1.0,289.1,Medium Value
980,Customer 980,customer980@email.com,Yogyakarta,2025-09-06,-56,,6.0,1808.14,301.36,385.76,2024-04-23 17:00:00,2024-06-28 10:00:00,0.0,1133.02,VIP
981,Customer 981,customer981@email.com,Yogyakarta,2025-09-07,-57,,5.0,1191.35,238.27,400.78,2024-01-21 08:00:00,2024-06-23 19:00:00,1.0,753.64,VIP
982,Customer 982,customer982@email.com,Bandung,2025-09-08,-58,,4.0,1124.59,281.15,470.98,2024-01-14 04:00:00,2024-06-23 07:00:00,1.0,714.87,VIP
983,Customer 983,customer983@email.com,Yogyakarta,2025-09-09,-59,,7.0,2410.79,344.4,476.51,2024-01-21 10:00:00,2024-05-19 12:00:00,3.0,1501.91,VIP
984,Customer 984,customer984@email.com,Yogyakarta,2025-09-10,-60,,7.0,2188.08,312.58,467.27,2024-02-16 08:00:00,2024-07-03 10:00:00,2.0,1365.11,VIP
985,Customer 985,customer985@email.com,Bandung,2025-09-11,-61,,6.0,1507.11,251.19,432.85,2024-02-21 20:00:00,2024-06-10 23:00:00,1.0,947.38,VIP
986,Customer 986,customer986@email.com,Yogyakarta,2025-09-12,-62,,6.0,1499.85,249.98,377.37,2024-01-22 10:00:00,2024-07-10 20:00:00,0.0,942.91,VIP
987,Customer 987,customer987@email.com,Bandung,2025-09-13,-63,,6.0,1870.25,311.71,483.07,2024-01-08 02:00:00,2024-07-15 05:00:00,2.0,1171.32,VIP
988,Customer 988,customer988@email.com,Bandung,2025-09-14,-64,,8.0,1788.4,223.55,448.88,2024-01-15 15:00:00,2024-07-13 14:00:00,2.0,1119.4,VIP
989,Customer 989,customer989@email.com,Surabaya,2025-09-15,-65,,4.0,904.66,226.16,362.16,2024-04-04 18:00:00,2024-05-18 09:00:00,0.0,577.41,High Value
990,Customer 990,customer990@email.com,Yogyakarta,2025-09-16,-66,,8.0,2503.17,312.9,430.96,2024-01-15 21:00:00,2024-07-08 09:00:00,2.0,1557.19,VIP
991,Customer 991,customer991@email.com,Jakarta,2025-09-17,-67,,3.0,994.21,331.4,406.98,2024-03-22 11:00:00,2024-07-25 15:00:00,1.0,638.67,High Value
992,Customer 992,customer992@email.com,Yogyakarta,2025-09-18,-68,,3.0,636.01,212.0,355.68,2024-01-25 07:00:00,2024-07-26 01:00:00,0.0,411.81,High Value
993,Customer 993,customer993@email.com,Jakarta,2025-09-19,-69,,6.0,773.41,128.9,296.38,2024-01-21 04:00:00,2024-05-07 07:00:00,0.0,494.94,High Value
994,Customer 994,customer994@email.com,Bandung,2025-09-20,-70,,6.0,1617.67,269.61,416.67,2024-02-16 03:00:00,2024-05-17 16:00:00,2.0,1015.56,VIP
995,Customer 995,customer995@email.com,Bandung,2025-09-21,-71,,5.0,871.47,174.29,279.44,2024-02-28 16:00:00,2024-05-30 05:00:00,0.0,555.31,High Value
996,Customer 996,customer996@email.com,Bandung,2025-09-22,-72,,4.0,910.28,227.57,410.39,2024-01-05 08:00:00,2024-07-18 08:00:00,1.0,580.92,High Value
997,Customer 997,customer997@email.com,Yogyakarta,2025-09-23,-73,,7.0,1294.04,184.86,413.1,2024-01-13 01:00:00,2024-05-22 12:00:00,1.0,815.91,VIP
998,Customer 998,customer998@email.com,Jakarta,2025-09-24,-74,,6.0,1976.01,329.34,475.0,2024-02-25 13:00:00,2024-07-11 19:00:00,3.0,1236.54,VIP
999,Customer 999,customer999@email.com,Yogyakarta,2025-09-25,-75,,5.0,1036.1,207.22,344.88,2024-01-27 07:00:00,2024-07-18 22:00:00,0.0,657.38,VIP
1000,Customer 1000,customer1000@email.com,Surabaya,2025-09-26,-76,,1.0,187.27,187.27,187.27,2024-06-04 21:00:00,2024-06-04 21:00:00,0.0,134.09,Medium Value
